"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0042326","negative regulation of phosphorylation",225,0.417181877212722,1.76421674920653,1.66753788562908e-06,5.74322405860519e-05,4.33236246910279e-05,4244,"tags=32%, list=13%, signal=28%","MIDN/SH3BP5/PID1/DUSP1/RGS2/PTEN/TRIB1/PPP1R15B/MVP/PDPK1/IRS2/ZFYVE28/PPM1F/IL1B/PRKCH/PRKCZ/PTPN2/PDCD4/CDKN1B/HIPK3/ZGPAT/STK38/PSEN1/ADAR/LYN/NF1/TNFAIP3/PTPRO/TRIM27/NCK2/PRKDC/APC/PRNP/DGKQ/PTPN1/PRR5L/TAF7/SAMSN1/PRKRIP1/ZNF675/HNRNPU/LATS1/DUSP22/CDK5RAP3/CD300A/PDE4D/CIB1/RB1/NLRP12/RGS14/RASSF2/PTPRC/PARP14/PAK2/CDKN2D/PRDX3/PRKAG2/SLC8A1/GNAQ/TRAF3IP1/PTPN6/CDKN1C/TARDBP/CHORDC1/MICAL1/SOCS5/ABL1/ARRB2/NCK1/IBTK/PAQR3/SEMA4D/LILRB4"
"GO:0042088","T-helper 1 type immune response",48,0.643469109972877,2.15890960765766,1.72350192526783e-06,5.90299409404232e-05,4.45288392153993e-05,5367,"tags=50%, list=17%, signal=42%","ARID5A/BCL3/HAVCR2/IL1B/RIPK2/HLX/TLR4/TBX21/TRAF6/HLA-DRB1/STAT6/IL4R/CCR2/STAT4/IL12RB1/IL18R1/SLAMF1/NFKBIZ/SOCS5/SLC11A1/XCL1/ASCL2/IL18BP/JAK3"
"GO:0030522","intracellular receptor signaling pathway",353,0.372423040448845,1.64853597501514,1.75340274270829e-06,5.97222536397604e-05,4.50510806471954e-05,5569,"tags=35%, list=17%, signal=30%","PELI1/NLRP1/NR2C2/HAVCR2/LSM14A/HSPA1B/RFTN1/RIPK2/CTBP2/TLR6/SLC15A3/RELA/TLR4/GRAMD4/IKBKB/UBR5/ASXL2/HSPA1A/AHR/DDX3X/DDX5/PAK1/TRIM25/NLRP3/VPS18/TRAF6/CNOT1/NFKBIA/TNFAIP3/PLIN5/TRIM68/NR4A2/AKR1C3/NOD2/BECN1/PRKDC/PPP2CA/GBP5/EPG5/PRMT2/PKN1/SNW1/OGT/KLF2/ZDHHC18/IFI16/STAT3/TAF7/ALPK1/GBP2/CRY2/F2RL1/IRAK4/TNIP2/RNF34/NPLOC4/NCOA1/LATS1/DDX17/TLR8/NCOA3/RNF6/EP300/ZDHHC7/TMF1/RXRA/ARNT/FAM120B/SAFB/ITCH/ANKRD17/PPARG/PER1/IRGM/FOXP1/NR2C1/PUM2/PIK3AP1/NR4A3/CALCOCO1/EGLN2/NR1H4/MAPK8/UFL1/RNF135/NCOA2/NKX3-1/TICAM1/NLRP6/VDR/NAGK/FCRL3/FLOT1/PUM1/TREML4/SLC15A4/TBK1/TRAF3IP3/ALOX15B/EIF2AK2/XIAP/TRIM11/NEK7/WDFY1/TLR3/DDRGK1/ZNF366/NLRC3/SMARCA4/ESRRA/CARD8/PLCG2/CYLD/ZDHHC3/KDM3A/TADA3/MYD88/ZMIZ1/MEFV/IRF7/UNC93B1/NCOR2/SLC46A2/BTK/PML"
"GO:0002753","cytoplasmic pattern recognition receptor signaling pathway",159,0.466416354249513,1.88914816483277,1.88162876517254e-06,6.37375897653224e-05,4.80800224669304e-05,6158,"tags=48%, list=19%, signal=39%","PELI1/NLRP1/HAVCR2/LSM14A/HSPA1B/RFTN1/RIPK2/TLR6/SLC15A3/RELA/TLR4/GRAMD4/IKBKB/HSPA1A/DDX3X/TRIM25/NLRP3/TRAF6/NFKBIA/TNFAIP3/NOD2/BECN1/PRKDC/PPP2CA/GBP5/EPG5/OGT/ZDHHC18/IFI16/ALPK1/GBP2/F2RL1/IRAK4/TNIP2/RNF34/NPLOC4/TLR8/ITCH/ANKRD17/IRGM/PUM2/PIK3AP1/NR1H4/MAPK8/RNF135/TICAM1/NLRP6/NAGK/FCRL3/FLOT1/PUM1/TREML4/SLC15A4/TBK1/TRAF3IP3/EIF2AK2/XIAP/TRIM11/NEK7/WDFY1/TLR3/NLRC3/CARD8/PLCG2/CYLD/ZDHHC3/MYD88/MEFV/IRF7/UNC93B1/SLC46A2/BTK/LILRA4/USP15/ATAT1/CSNK1A1/HCFC2"
"GO:0006626","protein targeting to mitochondrion",96,-0.535641280220585,-2.01909839767644,1.95403204525177e-06,6.58284566064327e-05,4.96572538160617e-05,3614,"tags=31%, list=11%, signal=28%","CDKN2A/TIMM22/CSNK2A2/TOMM34/TIMM50/SAE1/TOMM40L/TIMM10/MFF/MICALL2/HTRA2/HAX1/TOMM5/PAM16/MFN2/TIMM8B/SREBF2/TIMM17B/FBXO7/ROMO1/UBL5/PINK1/NDUFA13/GSK3A/TIMM23/TOMM6/BNIP3L/ABLIM3/TOMM22/FIS1"
"GO:0038094","Fc-gamma receptor signaling pathway",31,0.708927842313546,2.16999257880237,2.21897026854921e-06,7.43475636174234e-05,5.6083584933927e-05,5513,"tags=68%, list=17%, signal=56%","MYO1G/APPL2/VAV3/PAK1/FYN/LYN/CLEC4D/CD247/CLEC4E/VAV2/PRKCE/FCGR2A/VAV1/HCK/ABL1/SYK/PLD2/LCK/FCGR2B/FCGR2C/APPL1"
"GO:0140694","non-membrane-bounded organelle assembly",389,-0.367875682439304,-1.64480681142375,2.24011192994767e-06,7.46502164763642e-05,5.63118890839761e-05,4634,"tags=30%, list=14%, signal=26%","AAAS/BRCA1/EIF5B/INCENP/DRG1/MYBPC2/MYH6/RHOA/SKA2/LSM3/EIF6/ZFYVE1/CHMP6/RPS14/RPS19/RPS27/G3BP1/ARHGEF5/CCDC78/WNK3/RPS5/PLK1/RPSA/HAUS8/SUGT1/CDC20B/UHRF1/MRPS2/HAUS2/HSF1/CHMP4B/RCC1/MYOZ1/MYL2/BMP10/CHMP7/PLK4/CHMP4C/KIF4A/DHX37/FAU/BCCIP/E2F4/ANLN/OBSL1/FLNA/CENPJ/DCAF13/SKA3/PLA2G4C/MCAT/CCDC61/RPL24/NEK2/CHMP5/KNTC1/CEP76/RACGAP1/TUBB8/MAPRE2/NGRN/AURKB/HAUS1/VIL1/RPL38/CSRP1/DHX29/SMC3/GPSM2/SAC3D1/WDR62/AURKA/MRPS7/TUBB/CENPA/BSCL2/PRC1/CDC20/DLGAP5/KIFC1/DDB1/SKA1/RPS15/CENPE/KAT2B/CDCA8/ITGB1/RPS27L/DIAPH3/KIF2A/TPX2/TNNT1/CETN2/FBXO5/KIF15/GSN/ERAL1/TUBB1/CDK5RAP2/POLDIP2/CENPF/C1QBP/NDC80/STIL/SPAG5/SQSTM1/CENPW/CCNB2/ASPM/KIF11/MYBL2/POC1B/BIRC5/TMOD1/WNK1/CSDE1/TPM1/MYL9"
"GO:0002683","negative regulation of immune system process",488,0.349000753245389,1.58912163379857,2.49286210041043e-06,8.26263163926362e-05,6.23286064494244e-05,5040,"tags=31%, list=16%, signal=26%","CEBPB/PELI1/HMOX1/DUSP1/TRIB1/HAVCR2/MAFB/PDPK1/RASSF5/CD86/PTGER4/STAT5A/CCL3/CD69/ATM/GPR68/TLR6/HLX/TLR4/CRK/PLCB1/EZR/PTPN2/GRAMD4/KLRD1/SERPINB9/PRKAR1A/IL10/AHR/PIK3R1/RUNX3/MERTK/FYN/CD55/ADAR/CR1L/TBX21/QKI/LYN/KLRK1/NF1/TNFAIP3/CNN2/ELF1/HLA-DRB1/TRIM27/IRF1/STAT6/CD74/KLRC1/NOD2/TNFRSF14/PRKDC/PKN1/PRNP/TIGIT/OGT/HLA-F/ZDHHC18/CTNNB1/IFI16/CD300LF/CD46/HLA-DOA/SAMSN1/VSIG4/CBLB/HLA-E/IL4R/F2RL1/ZNF675/NPLOC4/RIN3/INPP5D/LAPTM5/MIA3/FGL2/TRAFD1/DUSP22/CD300A/TMBIM6/MKRN2/NLRC5/HLA-G/CD59/ITCH/CCR2/PDCD1/RC3H2/YWHAZ/USP38/HCK/PPARG/MILR1/TOB2/IRGM/PTPRC/STAT2/PARP14/SARM1/C4BPA/SFTPD/GLI3/SLAMF1/HLA-B/CD68/THBS1/CTLA4/BCL6/NCKAP1L/LILRB1/PTPN6/TBC1D10C/CD84/CD96/UFL1/SOCS5/PVRIG/ARRB2/GPR137B/NLRP6/FCRL3/FOXF1/SYK/SH2D1A/ATG5/CNR1/EIF4E2/LILRB4/GIGYF2/TRIM11/RUNX1/TSC22D3/TLR3/LRCH1/CR1/NLRC3/MAPK14/CARD8/IL7R/C9orf72/SLC4A2/XCL1/LPXN/FCGR2B/FBXW7/ASCL2/GREM1/CNOT7/PIAS3"
"GO:0098869","cellular oxidant detoxification",90,-0.543915406320044,-2.03104982262111,2.61221651333193e-06,8.56612489611243e-05,6.46179874350531e-05,5122,"tags=41%, list=16%, signal=35%","AMBP/APOA4/HBM/NQO1/PXDNL/GSTZ1/MGST1/MB/NXN/NFE2L2/HBG1/LPO/BMP7/HBE1/PRDX1/APOM/PRDX4/GPX7/MGST3/GPX5/CAT/HP/TXN/PRDX6/DHFR/SRXN1/PARK7/GSTO1/GPX1/PRDX5/PTGS1/GPX4/CCS/SOD1/MPO/CLIC2/PRDX2"
"GO:0010639","negative regulation of organelle organization",336,-0.381471318188593,-1.68193189491571,2.59906702761458e-06,8.56612489611243e-05,6.46179874350531e-05,2243,"tags=20%, list=7%, signal=19%","TESK1/RAD50/SLC25A4/KIF24/SKA3/TMEM14A/BUB1B/FXN/PFN1/TMSB15A/VILL/SLX4/TTK/TOP2A/MAD2L1/KNTC1/INPP5K/LMNA/AURKAIP1/NUF2/TRIP13/AURKB/VIL1/GHITM/IGF1/SNCA/SPC24/CDC20/ESPL1/SKA1/KAT2B/CDCA8/NAA10/DIAPH3/CHEK1/ADD2/TPX2/TMSB4X/CKAP2/FBXO5/ARHGAP6/GSN/CDK5RAP2/SPC25/CENPF/PINK1/NDC80/CCNB1/VAT1/BCL2L1/MCM2/BUB1/FLCN/GPX1/ZWINT/SPTB/GAS2L1/TACSTD2/SPTA1/STMN1/BIRC5/TERF2IP/GCLC/TMOD1/TFRC/KANK2/CLU"
"GO:0046501","protoporphyrinogen IX metabolic process",11,-0.897161110931628,-2.10318890156595,2.81050143286278e-06,9.16758800719526e-05,6.91550839899068e-05,1345,"tags=82%, list=4%, signal=78%","CPOX/ALAS2/ALAD/UROS/FECH/PPOX/EIF2AK1/UROD/HMBS"
"GO:0140888","interferon-mediated signaling pathway",99,0.522876491363274,1.98769420645717,2.88688148123811e-06,9.36717070096471e-05,7.06606226266481e-05,7017,"tags=48%, list=22%, signal=38%","LSM14A/IFNAR2/PTPN2/SIN3A/JAK1/ADAR/ZBP1/IRF1/RAF1/EPG5/RBM47/PTPN1/IL10RB/TYK2/IFNGR1/TRIM56/IFITM3/IFITM2/NLRC5/HCK/PPARG/USP27X/IRGM/TRIM41/TRIM65/STAT2/PARP14/PTPN6/IFNA4/TXK/TANK/EIF4E2/GIGYF2/TBK1/RNF185/IFNAR1/CNOT7/WNT5A/MYD88/IRF7/PARP9/YTHDF3/HDAC4/IFNGR2/MED1/YTHDF2/CR2/IFNG"
"GO:0000375","RNA splicing, via transesterification reactions",289,0.397218812589543,1.72446298516089,2.97078232169103e-06,9.58893875037967e-05,7.23335150026506e-05,4691,"tags=32%, list=15%, signal=27%","SF3A1/CWC25/RBM23/HNRNPH3/CELF6/RBM39/RBM5/USP4/RBM3/RBM10/CRNKL1/DDX42/DHX8/SRSF5/CIRBP/U2AF1/DDX5/RBM25/CDK13/DDX23/SCAF11/SF1/QKI/SFSWAP/WTAP/SRRM1/PRPF3/ZRSR2/RBM15/HNRNPA2B1/UPF1/RNPC3/HNRNPC/MFAP1/SLU7/SRPK2/RBM4/SMNDC1/ARGLU1/SYF2/SNW1/RBM47/SNRNP200/JMJD6/SF3B1/CWC22/DHX16/RBMXL1/DYRK1A/SETX/SF3B2/SNIP1/SON/HNRNPU/HNRNPA3/REST/DDX17/CELF2/DDX20/FMR1/SRSF4/CDC5L/TRA2A/HNRNPM/RBM6/ZCCHC8/RBM7/METTL16/GPKOW/PRPF6/NCBP2/CD2BP2/U2AF2/BUD13/METTL14/CDC40/SRSF1/PPWD1/ISY1/IK/HNRNPK/PRPF38A/LUC7L/ACIN1/SRPK1/SRRM2/TGS1/USP49/CWF19L2/SRSF2/RBM42/DDX46"
"GO:0045930","negative regulation of mitotic cell cycle",211,-0.423746894656199,-1.77918608291947,3.10492847184071e-06,9.96973126505104e-05,7.52059977444752e-05,3100,"tags=30%, list=10%, signal=28%","RPL26/LCMT1/RBL1/CCND1/CHMP4C/CDKN1A/BMP7/DONSON/FOXO4/CCNG1/MUC1/ZFYVE19/RAD50/MSH2/TFDP3/RBBP8/SKA3/BUB1B/BTG3/TTK/MAD2L1/KNTC1/AURKAIP1/WEE1/PKMYT1/NUF2/TRIP13/AURKB/BLM/VPS4A/AVEN/CLSPN/SPC24/CDC20/SKA1/CDCA8/RPS27L/FBXO7/CHEK1/E2F7/EZH2/FBXO5/CDK5RAP2/SPC25/BARD1/CENPF/NDC80/TIPIN/CCNB1/CDK1/DTL/MIIP/GTSE1/BUB1/RBM38/CDC14B/ZWINT/GFI1B/GJC2/BIRC5/BABAM1/INHBA/CTDSPL/KANK2"
"GO:0002820","negative regulation of adaptive immune response",67,0.569808690006753,2.03794404230395,3.3888132936681e-06,0.000108248880598258,8.1656815551817e-05,5645,"tags=55%, list=18%, signal=46%","HAVCR2/STAT5A/CD69/KLRD1/AHR/CR1L/TBX21/TRIM27/KLRC1/NOD2/TNFRSF14/HLA-F/CD46/SAMSN1/IL4R/DUSP22/HLA-G/PDCD1/RC3H2/PTPRC/C4BPA/SLAMF1/BCL6/NCKAP1L/LILRB1/PTPN6/UFL1/LILRB4/CR1/IL7R/XCL1/FCGR2B/ASCL2/ZBTB7B/JAK3/IL20RB/HFE"
"GO:0000422","autophagy of mitochondrion",101,-0.524603902177266,-1.99427288012718,3.41446468620827e-06,0.000108506055621,8.18508138017803e-05,2900,"tags=33%, list=9%, signal=30%","ARFIP2/ATG4A/NIPSNAP3A/SLC25A4/HTRA2/ATP13A2/HAX1/WIPI2/CERS1/GABARAP/ATG14/FKBP8/CLEC16A/MFN2/SREBF2/ATG9A/STUB1/FBXO7/PINK1/SQSTM1/PARK7/WDR45/GSK3A/TIMM23/MAP1LC3B/OPTN/FUNDC2/BNIP3L/FBXL4/GABARAPL2/CTTN/CISD2/EIF2AK1"
"GO:0007051","spindle organization",185,-0.446342138432098,-1.8484631154069,3.448334143728e-06,0.000109020410236324,8.22388137489355e-05,3693,"tags=37%, list=12%, signal=33%","PPP2R1A/PLK1/HAUS8/SUGT1/UHRF1/HAUS2/CHMP4B/RCC1/TBCE/PSRC1/CHMP7/CHMP4C/KIF4A/RAE1/BCCIP/RAN/FLNA/CKAP5/CENPJ/DCAF13/SKA3/CCDC61/DCTN2/NEK2/TUBG2/CHMP5/TTK/RACGAP1/NUF2/TUBB8/MAPRE2/AURKB/HAUS1/ILK/SMC3/GPSM2/SAC3D1/WDR62/AURKA/TUBB/PRC1/PCNT/CDC20/DLGAP5/ESPL1/KIFC1/DDB1/SKA1/CENPE/CDCA8/KIF2A/TPX2/FBXO5/KIF15/TUBB1/POLDIP2/SPC25/NDC80/STIL/CCNB1/SPAG5/TUBG1/CCNB2/ASPM/KIF11/MYBL2/STMN1/BIRC5"
"GO:0016072","rRNA metabolic process",236,-0.41824330406525,-1.78039377618805,3.46936219489942e-06,0.000109125601691607,8.23181642162494e-05,5086,"tags=33%, list=16%, signal=28%","GEMIN4/BRF1/EMG1/GAR1/UTP20/RRP9/C1D/GTF3C3/BYSL/EIF6/TBL3/RPS21/BMS1/NSUN4/RPS14/RPS6/TSR1/RRP1/GTF3C5/RPS19/RPS27/RPL7/TCOF1/UTP14A/EXOSC2/RRP15/CDKN2A/NHP2/RPL7A/RPS17/POLR2E/NOP56/RPS25/RPL14/EXOSC9/WDR74/RPL26/DHX37/EXOSC1/EXOSC4/POP5/RPS8/GTF2H5/PAK1IP1/RPP38/POLR1E/EXOSC8/EBNA1BP2/RPL27/RPL35/WDR18/UTP18/TRMT112/DCAF13/PIN4/RPS24/NOL7/DDX11/RPS7/PIH1D1/DIS3L/RCL1/METTL5/NOC4L/IMP4/EXOSC3/NPM3/GTF3A/RPL35A/DDX49/RPS15/KAT2B/NSUN3/GTF3C6/POP7/NSUN5/RIOK3/PA2G4/POLR1D"
"GO:0061982","meiosis I cell cycle process",115,-0.511211874508269,-1.98382174814645,3.49379829779571e-06,0.000109336378202592,8.24771620607076e-05,4122,"tags=42%, list=13%, signal=37%","ANKLE1/SYCE2/SYCE3/MSH4/ING2/SPDYA/MSH5/SYCE1L/SYCP1/PLK1/DMC1/PSMC3IP/EME1/DMRT1/RAD51AP1/CCNA1/PTTG3P/TDRD9/BRCA2/KLHDC3/RAD50/CDC25C/SLX4/TOP2A/SPATA22/MND1/PKMYT1/TRIP13/RAD51C/AURKA/CDC20/ESPL1/BAG6/CDC25A/CCNE1/CCNE2/FBXO5/RAD51D/RAD54L/CKS2/NDC80/PTTG2/CCNB2/PTTG1/ZWINT/RAD51/C9orf78/UBB"
"GO:0002292","T cell differentiation involved in immune response",88,0.536692951844881,1.99659385692248,3.54097991087244e-06,0.000110253238133983,8.31687891878492e-05,5486,"tags=49%, list=17%, signal=41%","BCL3/CD86/PTGER4/STAT5A/CD69/SOCS3/RIPK2/HLX/PRKCZ/JAK1/NLRP3/TBX21/HLA-DRB1/CLEC4D/STAT6/GPR183/STAT3/CD46/CLEC4E/IL4R/HLA-DRA/SLAMF6/JUNB/FGL2/EP300/RC3H2/STAT4/IL12RB1/FOXP1/IL6R/EOMES/IL18R1/BCL6/NFKBIZ/SOCS5/ENTPD7/IL6ST/GATA3/OPA1/ASCL2/ZBTB7B/JAK3/MALT1"
"GO:0045132","meiotic chromosome segregation",76,-0.561998138189858,-2.04247232445776,3.56988428757556e-06,0.00011059465644675,8.34263357974547e-05,5184,"tags=50%, list=16%, signal=42%","SYCE2/SYCE3/MSH4/SPDYA/SKA2/MSH5/SYCE1L/SYCP1/PPP2R1A/PLK1/DMC1/PSMC3IP/PTTG3P/DCAF13/SKA3/SMC2/TTK/SPATA22/MND1/NUF2/TRIP13/TUBB8/SMC4/AURKA/ESPL1/BAG6/DDB1/SKA1/CCNE1/CCNE2/FBXO5/NDC80/PTTG2/CCNB2/PTTG1/ASPM/ZWINT/C9orf78"
"GO:0140013","meiotic nuclear division",169,-0.457198137700621,-1.86935117161988,3.59425966135788e-06,0.000110793054061357,8.3575995704627e-05,4559,"tags=35%, list=14%, signal=30%","ING2/INCENP/SPDYA/SKA2/CYP26B1/MSH5/SYCE1L/SYCP1/PPP2R1A/PLK1/DMC1/FANCA/PSMC3IP/EME1/DMRT1/RAD51AP1/CCNA1/PDE3A/ORC4/MASTL/PTTG3P/TDRD9/BRCA2/KLHDC3/RAD50/DCAF13/SKA3/SMC2/SLX4/TTK/TOP2A/SPATA22/MND1/NUF2/TRIP13/TUBB8/SMC4/RAD51C/AURKA/CDC20/ESPL1/BAG6/DDB1/SKA1/CCNE1/CCNE2/FBXO5/RAD51D/RAD54L/CKS2/NDC80/PTTG2/CCNB2/PTTG1/ASPM/ZWINT/RAD51/C9orf78/UBB"
"GO:0007052","mitotic spindle organization",122,-0.496183326353299,-1.94226446508326,3.65258291535344e-06,0.000111476107292842,8.40912523190804e-05,3021,"tags=39%, list=9%, signal=35%","CHMP4B/RCC1/TBCE/PSRC1/CHMP7/CHMP4C/KIF4A/RAE1/BCCIP/RAN/FLNA/CKAP5/CENPJ/CCDC61/DCTN2/NEK2/TUBG2/CHMP5/TTK/RACGAP1/NUF2/AURKB/ILK/SMC3/GPSM2/WDR62/AURKA/PRC1/PCNT/CDC20/DLGAP5/KIFC1/CENPE/CDCA8/KIF2A/TPX2/KIF15/POLDIP2/SPC25/NDC80/STIL/CCNB1/TUBG1/KIF11/MYBL2/STMN1/BIRC5"
"GO:0001959","regulation of cytokine-mediated signaling pathway",158,0.465186742492008,1.88278759071271,3.64655493888583e-06,0.000111476107292842,8.40912523190804e-05,6678,"tags=49%, list=21%, signal=39%","HIF1A/CASP4/LSM14A/HSPA1B/PAFAH1B1/RIPK2/CASP8/PTPN2/IKBKB/HSPA1A/EXT1/ADAR/ZBP1/TNFAIP3/TRIM44/TNFRSF1A/CD74/RBM47/PTPN1/CD300LF/F2RL1/ZNF675/TRIM56/LAPTM5/USP25/NLRC5/PPARG/USP27X/CXCR4/IL1RN/IRGM/TRIM41/PTPRC/SPATA2/STAT2/PARP14/DICER1/IL1R2/PTPN6/NR1H4/PIAS4/NLRP6/IL6ST/TXK/SYK/TANK/SPPL2B/EIF4E2/GIGYF2/TBK1/RNF185/XIAP/CARD16/CARD8/CASP1/CYLD/CNOT7/PIAS3/WNT5A/PELI3/IRF7/ULK1/RNF113A/PPP2CB/NAIP/IL7/PARP9/OTUD4/HIPK1/YTHDF3/SH2B3/ANGPT1/IRAK3/TRIM32/MED1/CPNE1/RIPK1/YTHDF2"
"GO:0002823","negative regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains",62,0.575246801233328,2.02288708655802,4.5278027451975e-06,0.000137506915882476,0.000103727417828792,5645,"tags=55%, list=18%, signal=45%","HAVCR2/STAT5A/CD69/KLRD1/AHR/CR1L/TBX21/KLRC1/NOD2/HLA-F/CD46/IL4R/DUSP22/HLA-G/PDCD1/RC3H2/PTPRC/C4BPA/SLAMF1/BCL6/NCKAP1L/LILRB1/PTPN6/UFL1/LILRB4/CR1/IL7R/XCL1/FCGR2B/ASCL2/ZBTB7B/JAK3/IL20RB/HFE"
"GO:1902749","regulation of cell cycle G2/M phase transition",106,-0.512579527599004,-1.96435438708632,4.70187049619796e-06,0.000142093292201277,0.000107187119980406,2935,"tags=38%, list=9%, signal=34%","CCND1/CHMP4C/CDKN1A/DONSON/FOXO4/CCNG1/ZFYVE19/RAD50/RBBP8/KIF14/CDC25C/APP/WEE1/PKMYT1/AURKB/BLM/VPS4A/RAD51C/RNASEH2B/AVEN/CLSPN/AURKA/CHEK1/CDC25A/CDK6/FBXO5/RRM1/BARD1/CENPF/CCNB1/CDK1/DTL/MIIP/BRD4/SMARCD3/DYRK3/CDC14B/ATF5/BABAM1/PBX1"
"GO:0002711","positive regulation of T cell mediated immunity",70,0.570328351922534,2.05273175021844,4.78212394007502e-06,0.000143813629710061,0.000108484845017979,6136,"tags=50%, list=19%, signal=41%","ARID5A/IL1B/PRKCZ/HLA-DRB3/CD55/NLRP3/TBX21/TRAF6/SECTM1/TAP2/HLA-DRB1/HLA-F/FBXO38/HLA-C/HLA-E/HLA-DRA/HLA-G/PTPRC/IL12RB1/IL18R1/SLAMF1/HLA-B/B2M/SASH3/GATA3/CD1D/STX7/XCL1/MR1/MALT1/DENND1B/HFE/CD1C/HLA-A/CD7"
"GO:1903311","regulation of mRNA metabolic process",279,0.389748591722644,1.68991084587534,5.23974878368359e-06,0.0001568109284049,0.000118289269935177,5125,"tags=34%, list=16%, signal=29%","BTG2/ARID5A/ZFP36/CDK11A/RBM23/CELF6/RBM39/RBM5/TNRC6C/RBM3/ZFP36L1/RBM10/KAT8/CIRBP/DDX5/PAN3/RBM33/RBM25/CDK11B/SF1/TOB1/QKI/IREB2/CNOT1/SFSWAP/WTAP/SRRM1/RBM15/HNRNPA2B1/DHX34/UPF1/HNRNPC/SRPK2/RBM4/CDK9/SUPT6H/ARGLU1/SAMD4B/SNW1/RBM47/JMJD6/CWC22/PRR5L/YTHDF1/RBMXL1/DYRK1A/PATL2/ROCK1/ANGEL2/CNOT8/IWS1/SON/HNRNPU/TNRC6B/REST/CNOT10/DDX17/CELF2/FMR1/SRSF4/SAFB/FUS/RC3H2/TRA2A/LARP4B/RBM7/METTL16/PUM2/NCBP2/SLTM/U2AF2/METTL14/TARDBP/PIAS4/FTO/HNRNPK/NANOS2/ACIN1/SRPK1/SLC11A1/PUM1/GIGYF2/ZFP36L2/RNASEL/MAPK14/SRSF2/RBM42/PARN/RBM46/CNOT7/AHCYL1/EIF4ENIF1/PATL1/SMU1/MYD88"
"GO:0006270","DNA replication initiation",36,-0.690804616774407,-2.16810430918809,5.69106696919592e-06,0.0001686799416591,0.000127242580313298,2160,"tags=47%, list=7%, signal=44%","ORC6/MCM10/MCM3/POLA1/PRIM1/MCM4/CDC45/GINS3/CCNE1/CCNE2/CDC34/MCM7/GMNN/CDT1/MCM2/MCM6/CIZ1"
"GO:0070527","platelet aggregation",76,-0.556998220859639,-2.02430110274439,5.69055124715928e-06,0.0001686799416591,0.000127242580313298,2205,"tags=26%, list=7%, signal=25%","FLNA/PPIA/COMP/F2RL3/CSRP1/ILK/TUBB1/PEAR1/HSPB1/CD9/MFSD2B/ALOX12/VCL/GATA1/MMRN1/GP6/GNAS/ITGB3/CTSG/MYL9"
"GO:0030316","osteoclast differentiation",105,0.513602474693764,1.96827543172007,5.79549362207169e-06,0.000170953197033837,0.000128957395226959,5040,"tags=38%, list=16%, signal=32%","FOS/CEBPB/GAB2/NEDD9/MAFB/CCL3/PAFAH1B1/GPR68/TLR4/FOSL2/PIK3R1/IREB2/TRAF6/NF1/KLF10/CCR1/LRRK1/GPR183/CTNNB1/ZNF675/JUNB/TCIRG1/INPP5D/TOB2/RASSF2/FOXP1/CREB1/LILRB1/GPR137B/LILRB4/TLR3/CAMK4/MAPK14/NOTCH2/CSF1R/SLC4A2/PPP3CA/FBXW7/SNX10/PIAS3"
"GO:0000086","G2/M transition of mitotic cell cycle",128,-0.48542412512738,-1.91327846815325,6.15134675536822e-06,0.000180450239405224,0.000136121425311355,2984,"tags=37%, list=9%, signal=33%","LCMT1/CCND1/MASTL/CHMP4C/CDKN1A/DONSON/FOXO4/CCNG1/ZFYVE19/RAD50/RBBP8/KIF14/CDC25C/APP/WEE1/PKMYT1/AURKB/FOXM1/BLM/VPS4A/NES/RAD51C/RNASEH2B/AVEN/MELK/CLSPN/AURKA/PPME1/CHEK1/CDC25A/CDK6/FBXO5/RRM1/CALM3/BARD1/CENPF/CCNB1/CDK1/DTL/MIIP/CCNA2/BRD4/SMARCD3/CDC14B/BIRC5/BABAM1/PBX1"
"GO:0042113","B cell activation",263,0.393791602302839,1.6957128022152,6.19689437256133e-06,0.000180450239405224,0.000136121425311355,5608,"tags=38%, list=17%, signal=31%","PELI1/BCL3/AKAP17A/IRS2/CD86/ATM/CASP8/TLR4/FOSL2/CCR6/ZFP36L1/PTPN2/KLF6/IL10/AHR/VAV3/PIK3R1/TNFSF13B/RBPJ/FCRL1/PCYT1A/TBX21/LYN/TNFAIP3/STAT6/CD74/NOD2/PRKDC/SWAP70/PMS2/PKN1/SUPT6H/TP53BP1/GPR183/SAMSN1/STAT5B/SKAP2/ZAP70/MEF2C/TNIP2/TCIRG1/INPP5D/LAPTM5/EP300/GAPT/CD300A/IKZF3/SLC39A10/EXOSC6/IRF8/TNFRSF13C/CLCF1/TNFSF13/PIK3CD/PTPRC/LAT2/TOP2B/SH3KBP1/CXCR5/CTLA4/BCL6/NFKBIZ/DOCK11/NCKAP1L/KIT/PTPN6/TBC1D10C/ABL1/TICAM1/RNF168/FCRL3/IFNA4/DNAJB9/SYK/PTK2B/TPD52/SLC15A4/ZFP36L2/BMI1/LFNG/SASH3/ST3GAL1/DDRGK1/CR1/NOTCH2/IL7R/ICOSLG/PLCG2/SP3/FCGR2B/CYLD/HHEX/PHF14/RIF1/MS4A1/JAK3/MALT1/BTK/IL7"
